loss,mape,val_loss,val_mape
0.02219623327255249,212590.4375,0.006242579314857721,74.91240692138672
0.0070590125396847725,62853.03515625,0.0048924642615020275,52.54582595825195
0.00590420002117753,50812.32421875,0.005477440543472767,77.96080017089844
0.004962362814694643,56188.0703125,0.005517373792827129,75.96289825439453
0.004221819806843996,48567.578125,0.0036810357123613358,57.90167236328125
0.0038038117345422506,36349.20703125,0.003104275790974498,37.741397857666016
0.0036908776964992285,36396.2421875,0.0030565550550818443,22.58103370666504
0.0035449552815407515,33463.30859375,0.003713103011250496,51.3437385559082
0.003479063743725419,26742.75,0.003329519648104906,46.885433197021484
0.003454175079241395,39863.52734375,0.00297862128354609,32.374385833740234
0.0033953948877751827,42318.08984375,0.002893369412049651,32.96176528930664
0.003307925770059228,33360.70703125,0.0027834635693579912,33.26969528198242
0.00331871397793293,33079.171875,0.002890801290050149,38.7142448425293
0.003176552476361394,34085.82421875,0.0035008385311812162,21.098499298095703
0.0032895240001380444,33477.984375,0.003084417898207903,50.50271224975586
0.0032323303166776896,46833.4140625,0.0030362873803824186,24.019390106201172
0.0031423396430909634,36194.28515625,0.002799546578899026,26.120309829711914
0.0031274373177438974,48657.07421875,0.0027160996105521917,34.123558044433594
0.0031491853296756744,31270.064453125,0.0030235955491662025,20.292436599731445
0.003092707134783268,37181.5625,0.002994307316839695,20.362079620361328
0.0030804623384028673,29047.642578125,0.002689406042918563,21.1131591796875
0.0030560281593352556,29630.47265625,0.00282921246252954,20.929256439208984
0.003001244505867362,33222.8671875,0.002668977715075016,33.27923583984375
0.003055800683796406,26635.625,0.0029051206074655056,27.911762237548828
0.0029726470820605755,24447.603515625,0.0028559118509292603,20.36427879333496
0.00295082270167768,29151.52734375,0.0028628509026020765,20.342761993408203
0.00293035339564085,30174.1796875,0.0026066554710268974,25.593046188354492
0.002934681950137019,31094.83984375,0.002765791490674019,19.742300033569336
0.002971852431073785,29450.759765625,0.002588281873613596,20.119508743286133
0.0029093585908412933,30187.78125,0.0026081448886543512,22.71068572998047
0.0028796212282031775,29954.07421875,0.002847416792064905,39.34272003173828
0.002863774774596095,21547.3515625,0.0025907300878316164,19.693923950195312
0.002852826612070203,40131.80859375,0.0025493029970675707,21.589086532592773
0.00289309024810791,31565.181640625,0.0025386230554431677,23.365867614746094
0.002865229034796357,25070.25,0.0028110328130424023,20.232675552368164
0.0027998725418001413,28760.26953125,0.0025446447543799877,20.061351776123047
0.0028352614026516676,33870.19140625,0.0028510657139122486,22.23827362060547
0.0028263588901609182,29527.9375,0.0025616504717618227,32.953582763671875
0.0028319894336163998,26786.03125,0.0025149998255074024,21.816892623901367
0.0027838540263473988,30375.744140625,0.0025753858499228954,32.219268798828125
0.0028375317342579365,33378.0390625,0.002512933686375618,19.9178524017334
0.0028306019958108664,24574.18359375,0.0024659649934619665,24.501991271972656
0.002794500906020403,38899.90625,0.002660728758201003,37.331085205078125
0.002782318741083145,32170.37890625,0.002457865048199892,20.964635848999023
0.0027836293447762728,23740.9375,0.0024590373504906893,27.6313533782959
0.002764279954135418,28960.794921875,0.0024562773760408163,26.84640121459961
0.002746843732893467,24594.73046875,0.0025536015164107084,22.62666130065918
0.0027508509811013937,27174.12109375,0.0028109862469136715,19.663171768188477
0.002782737836241722,22940.966796875,0.002793204737827182,19.957386016845703
0.0027598233427852392,29306.880859375,0.0025608886498957872,24.12945556640625
0.002775994362309575,27446.763671875,0.0025958004407584667,22.343915939331055
0.0027727335691452026,29486.37109375,0.0026078817900270224,19.826520919799805
0.0027054299134761095,31043.529296875,0.00253489357419312,20.262767791748047
0.0027569662779569626,25275.55078125,0.0024377331137657166,22.97693634033203
0.0027219399344176054,33434.76953125,0.0025197032373398542,19.309755325317383
0.002765241777524352,21219.150390625,0.0024752782192081213,27.85689926147461
0.002757331822067499,28526.20703125,0.0026146734599024057,20.01274871826172
0.0026971986517310143,29139.2890625,0.002444598590955138,19.94401741027832
0.0027562237810343504,22967.328125,0.0024283037055283785,27.06110382080078
0.0027043859008699656,30496.060546875,0.0024280117359012365,20.288843154907227
0.0027388655580580235,29463.646484375,0.0024543164763599634,22.827953338623047
0.0027241583447903395,30259.720703125,0.0024053906090557575,22.261537551879883
0.0026665297336876392,27997.333984375,0.0026115691289305687,19.11444091796875
0.0027256456669420004,20541.470703125,0.0024809562601149082,26.968612670898438
0.002709451364353299,30434.03515625,0.002426763530820608,19.44795799255371
0.0027336864732205868,28445.31640625,0.0024508279748260975,19.42951774597168
0.0027014377992600203,26591.39453125,0.00259633781388402,18.965423583984375
0.0026567941531538963,22218.77734375,0.002480018651112914,29.08492088317871
0.0026780939660966396,21078.306640625,0.002392230788245797,23.691177368164062
0.0026963031850755215,27520.0234375,0.0024030229542404413,21.44355010986328
0.00266669993288815,29356.81640625,0.00240497593767941,26.576465606689453
0.002682451391592622,28122.89453125,0.0024578592274338007,18.789318084716797
0.0026889864820986986,22914.2265625,0.0023936182260513306,23.615955352783203
0.0026856865733861923,32231.146484375,0.0024479450657963753,24.088253021240234
0.0026906877756118774,20754.201171875,0.002428467385470867,19.067113876342773
0.0026822234503924847,25118.578125,0.0024081210140138865,19.268299102783203
0.00269942544400692,25044.908203125,0.0024293377064168453,23.671184539794922
0.0026637071277946234,22877.5546875,0.0023959961254149675,19.94907569885254
0.0026860618963837624,23407.6796875,0.0025650120805948973,20.560497283935547
0.0026689909864217043,29445.3515625,0.0024162386544048786,20.287109375
0.002670012880116701,21824.3046875,0.002478706883266568,19.024309158325195
0.002656180877238512,24887.798828125,0.0024425864685326815,23.621822357177734
0.002683577360585332,24737.140625,0.0023768101818859577,20.506980895996094
0.002644407330080867,21486.39453125,0.002580027561634779,19.876848220825195
0.002669245470315218,29691.44140625,0.0024265681859105825,26.763093948364258
0.0026391579303890467,33218.1796875,0.002610810101032257,33.220611572265625
0.0026789912953972816,29118.28125,0.002448394661769271,18.87704849243164
0.002651597373187542,22596.052734375,0.0023920193780213594,23.723705291748047
0.00264829583466053,28409.1640625,0.002449492458254099,32.16782760620117
0.0026484793052077293,25265.40625,0.0024508370552212,19.12982940673828
0.002647035289555788,23851.1484375,0.0024134039413183928,20.40772819519043
0.002650768728926778,30416.71875,0.0024029973428696394,28.102981567382812
0.002623452804982662,25218.326171875,0.0025024842470884323,32.424949645996094
0.0026564854197204113,22084.724609375,0.0023604570887982845,23.380483627319336
0.002664780244231224,30153.9453125,0.0023961025290191174,19.28758430480957
0.002632352989166975,24786.951171875,0.002451312495395541,19.98506736755371
0.0026518336962908506,24205.828125,0.00247783656232059,26.344003677368164
0.0026082333642989397,27136.587890625,0.002673102542757988,21.23917007446289
0.002656958531588316,32387.06640625,0.0024104383774101734,26.124584197998047
0.0026208071503788233,30901.126953125,0.002421450335532427,18.810070037841797
0.002668896224349737,22590.134765625,0.002407047664746642,18.664331436157227
0.0026171328499913216,26919.04296875,0.002360816113650799,23.79347801208496
0.0026419160421937704,23633.109375,0.0023439882788807154,21.888044357299805
0.002615436213091016,30062.517578125,0.0023771445266902447,20.533512115478516
0.002637309953570366,27626.013671875,0.0024094951804727316,20.12747573852539
0.0026388573460280895,26664.201171875,0.0023723801132291555,21.165605545043945
0.0026127316523343325,22397.5,0.002362052910029888,18.80551528930664
0.0026283657643944025,23581.517578125,0.002391601214185357,18.593425750732422
0.0026078596711158752,26875.267578125,0.0023518686648458242,24.974346160888672
0.002622665371745825,23090.623046875,0.0023743286728858948,20.3048038482666
0.0026090212631970644,22644.873046875,0.002369765192270279,19.681570053100586
0.002602599561214447,23164.98828125,0.0025342553853988647,35.86445617675781
0.0026108156889677048,27983.212890625,0.0024016094394028187,19.572860717773438
0.00260695512406528,26883.21875,0.002440530341118574,25.12348175048828
0.0026470525190234184,25290.470703125,0.0023727016523480415,18.546205520629883
0.0025813712272793055,24643.826171875,0.002329524140805006,22.123140335083008
0.0026016535703092813,25243.513671875,0.0023826174437999725,18.556337356567383
0.0026015164330601692,28649.22265625,0.00237242947332561,22.485092163085938
0.0025900735054165125,27488.046875,0.002486948389559984,32.686527252197266
0.0025815770495682955,26592.650390625,0.002361670136451721,20.668962478637695
0.0026170408818870783,24616.10546875,0.002334396820515394,19.92076301574707
0.0025628895964473486,23101.69140625,0.0023693081457167864,22.48883819580078
0.002603394677862525,20505.0859375,0.0023873047903180122,18.64017677307129
0.002577994717285037,25930.44140625,0.0025263074785470963,18.63639259338379
0.002586859744042158,17522.58203125,0.002357389545068145,23.93877601623535
0.002588967327028513,26977.4296875,0.002364808227866888,22.547266006469727
0.002591922413557768,23931.265625,0.0023733049165457487,27.663570404052734
0.0025975878816097975,28650.18359375,0.002438727067783475,19.944103240966797
0.002592173870652914,26840.87109375,0.00246198708191514,23.900218963623047
0.0026097814552485943,22597.048828125,0.0023226062767207623,24.857555389404297
0.0025909754913300276,27658.32421875,0.0023492558393627405,28.008651733398438
0.002581480424851179,22989.76953125,0.002411279594525695,30.73256492614746
0.002553696045652032,24357.974609375,0.0024504903703927994,18.928255081176758
0.0025843854527920485,34118.80078125,0.002538070548325777,18.801437377929688
0.002580483676865697,24903.890625,0.002343092579394579,21.171649932861328
0.002562799956649542,27754.810546875,0.00233729206956923,19.187252044677734
0.002575976774096489,23505.00390625,0.0023714457638561726,18.517778396606445
0.0025865817442536354,24558.92578125,0.0023514325730502605,22.909015655517578
0.00255045504309237,27736.71484375,0.002384837483987212,20.452367782592773
0.0025676600635051727,24497.4296875,0.002356520853936672,18.739561080932617
0.0025554820895195007,24139.55859375,0.002590488875284791,20.19389533996582
0.002557920292019844,26242.111328125,0.0023887199349701405,29.849451065063477
0.0025585878174751997,24591.412109375,0.002285206923261285,22.814659118652344
0.0025604746770113707,31637.771484375,0.002325364388525486,19.776546478271484
0.0025648230221122503,20290.44140625,0.002332043834030628,18.457307815551758
0.0025498983450233936,27571.109375,0.0026185554452240467,21.55722999572754
0.002522147260606289,25366.64453125,0.002320685191079974,22.91293716430664
0.002558945445343852,24864.388671875,0.00231667491607368,21.585920333862305
0.002564104041084647,24745.19921875,0.0022945639211684465,22.757978439331055
0.0025134622119367123,22973.16015625,0.0022725549060851336,23.06812858581543
0.0025578460190445185,22904.1328125,0.0022680694237351418,19.155466079711914
0.0025635091587901115,23402.734375,0.002285416703671217,18.56834602355957
0.0025509740225970745,25487.21484375,0.002316985046491027,21.830686569213867
0.0025333950761705637,22025.623046875,0.0023091817274689674,19.28946876525879
0.0025268374010920525,25011.82421875,0.0022919902112334967,19.881471633911133
0.0025437313597649336,24731.556640625,0.0023466318380087614,18.417816162109375
0.002566527808085084,22654.1640625,0.0023067856673151255,18.526742935180664
0.002552855759859085,17272.990234375,0.0023081409744918346,22.05927085876465
0.0025275240186601877,28165.08984375,0.0022638302762061357,21.94962501525879
0.0025312392972409725,27516.9765625,0.0023710019886493683,18.647621154785156
0.0025500354822725058,34142.59375,0.002250667894259095,22.988059997558594
0.0025138533674180508,26459.673828125,0.0022818646393716335,18.683040618896484
0.0025220259558409452,19847.01171875,0.002276707673445344,22.042509078979492
0.0025435539428144693,24047.203125,0.0023926591966301203,18.950037002563477
0.002499672118574381,21486.00390625,0.002500561298802495,19.242263793945312
0.002532374579459429,23950.087890625,0.0023305367212742567,28.111032485961914
0.0025483679492026567,22799.091796875,0.0024736870545893908,23.93452262878418
0.002549721859395504,17271.8984375,0.0024255269672721624,18.434608459472656
0.0025114298332482576,25082.478515625,0.002289325464516878,23.682085037231445
0.00249318010173738,22488.44140625,0.002263948554173112,20.900033950805664
0.0025060875341296196,25514.611328125,0.0022774040699005127,19.18938446044922
0.0025331550277769566,22248.865234375,0.002339181024581194,27.4174747467041
0.0024981708265841007,26121.412109375,0.00233490951359272,18.394502639770508
0.002517791697755456,28316.712890625,0.0022589960135519505,18.648317337036133
0.002504252828657627,28199.115234375,0.0022835165727883577,24.334983825683594
0.0025169735308736563,29806.75390625,0.002321194624528289,23.82552719116211
0.002519136993214488,18544.75,0.0022595154587179422,21.153779983520508
0.0025301568675786257,21029.71875,0.002317499602213502,25.309234619140625
0.0024960001464933157,27269.47265625,0.002293872879818082,19.15519142150879
0.002495654160156846,16934.08203125,0.002341774059459567,18.72970962524414
0.0024861483834683895,24042.1171875,0.0022437628358602524,18.989953994750977
0.0024814994540065527,21410.23046875,0.002348205540329218,20.30075454711914
0.0024813259951770306,26894.001953125,0.00231502135284245,18.603639602661133
0.0025303957518190145,21618.27734375,0.002296254737302661,19.131393432617188
0.002491358434781432,20880.638671875,0.0023033772595226765,19.282855987548828
0.0024770700838416815,22077.291015625,0.0023114162031561136,28.737430572509766
0.002515793778002262,24011.541015625,0.0022531163413077593,20.64797592163086
0.0024773485492914915,23536.318359375,0.002305512549355626,19.542240142822266
0.0024722435045987368,21961.6796875,0.0022643187548965216,18.482038497924805
0.002486396813765168,23601.052734375,0.0022693690843880177,19.120046615600586
0.002515817992389202,25263.48828125,0.0022438138257712126,19.32174301147461
0.002480141120031476,21385.11328125,0.002312914002686739,26.074535369873047
0.002482970943674445,23540.15625,0.002275478793308139,25.198734283447266
0.002451337408274412,15831.853515625,0.0023132278583943844,23.30205726623535
0.0024710274301469326,20089.509765625,0.002301932545378804,18.39809799194336
0.002454828005284071,22438.521484375,0.0022911936976015568,24.995885848999023
0.002474631415680051,17899.568359375,0.002265339717268944,21.174013137817383
0.002457503927871585,21514.91015625,0.0023095328360795975,18.57523536682129
0.0024594776332378387,22223.037109375,0.0023245601914823055,18.990676879882812
0.0024507937487214804,24417.841796875,0.0022694277577102184,18.71367073059082
0.002426053863018751,22981.443359375,0.0022884260397404432,18.768569946289062
0.002473760163411498,18186.974609375,0.0023375011514872313,18.33989906311035
0.0024618031457066536,19476.5078125,0.002297824714332819,18.919967651367188
0.002449109684675932,24974.76953125,0.0023100459948182106,18.481325149536133
0.0024703850504010916,25446.83203125,0.002256230916827917,20.424226760864258
0.0024429960176348686,18719.435546875,0.002271197969093919,20.614185333251953
0.0024431522469967604,20642.3671875,0.002366446191444993,18.690959930419922
0.0024239039048552513,22912.2734375,0.0022853633854538202,18.301538467407227
0.002431674860417843,26264.5703125,0.0022900113835930824,24.547372817993164
0.0024426006712019444,20651.255859375,0.002266963943839073,21.422765731811523
0.002446480095386505,20330.00390625,0.0022661483380943537,19.190723419189453
0.0024260615464299917,20411.037109375,0.0023563741706311703,21.56644630432129
0.0024385061115026474,20187.578125,0.002257933607324958,18.50189971923828
0.002412684727460146,19802.50390625,0.002323898021131754,28.387279510498047
0.002432149136438966,21927.892578125,0.0023651316296309233,24.456684112548828
0.0024413971696048975,22901.53125,0.0022628179285675287,18.724061965942383
0.002438823226839304,17494.46484375,0.002270944882184267,18.34031105041504
0.0023928333539515734,20766.251953125,0.0023834537714719772,18.774581909179688
0.002434368245303631,20916.107421875,0.0022956791799515486,18.3523006439209
0.0024143552873283625,23949.75390625,0.0022578323259949684,18.283674240112305
0.00242746714502573,18647.525390625,0.002325982553884387,22.77918815612793
0.002409564331173897,24940.306640625,0.002262513153254986,21.042688369750977
0.0024470994248986244,27760.931640625,0.0022761954460293055,18.379255294799805
0.0023980862461030483,23943.41015625,0.0023985961452126503,18.530834197998047
0.0024277593474835157,22838.28515625,0.002294768812134862,19.0389461517334
0.002381913596764207,21607.953125,0.002271088305860758,19.883859634399414
0.0024301193188875914,24425.03515625,0.002318859798833728,21.963130950927734
0.00241374340839684,20083.720703125,0.002440883545204997,20.28842544555664
0.0023995130322873592,22691.494140625,0.002429321873933077,18.85622215270996
0.002403130754828453,21563.908203125,0.0023204402532428503,18.936986923217773
0.002403909806162119,27357.44921875,0.002270194236189127,21.427473068237305
0.0023874707985669374,21679.986328125,0.002297254279255867,23.084436416625977
0.0024053649976849556,21769.1875,0.002291993470862508,18.270824432373047
0.002415059832856059,24394.2265625,0.002279099076986313,18.641908645629883
0.0024256797041743994,18265.0859375,0.0022726221941411495,20.910093307495117
0.0024083734024316072,29422.966796875,0.0022559913340955973,19.9349365234375
0.0023800809867680073,22495.33984375,0.0023206467740237713,27.329294204711914
0.0023757910821586847,18199.87890625,0.002286291681230068,21.2241268157959
0.0023991698399186134,21853.833984375,0.0022853033151477575,19.599781036376953
